block_number,block_hash,transaction_hash,transaction_index,log_index,pair_address,event_type,in_observation_window,sender,to,reserve0_raw,reserve1_raw,amount0_in_raw,amount1_in_raw,amount0_out_raw,amount1_out_raw,removed
25546114,0xd6aaac8ff50be359daba6f47d7cfc884b8828fdbaa7034524c540763c08c7228,0x2ea0fc79050c80756ce0ada54c9476225ded1fce2826628abdb917e92de98e4d,271,839,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,0,786075338,417090357987407104,0,False
25546115,0x67a7ee7ddb9e0515a3d266e7b8fc726e01e121c65c22fa1d517331b1dab42ffd,0xda59f3b85fd84e44951e1b693d534ffb22ca8843611aa3a098b7a26bcc9892e4,128,364,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8785131100578,4677244356352875123477,,,,,False
25546115,0x67a7ee7ddb9e0515a3d266e7b8fc726e01e121c65c22fa1d517331b1dab42ffd,0xda59f3b85fd84e44951e1b693d534ffb22ca8843611aa3a098b7a26bcc9892e4,128,365,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,1037145833,0,0,550588585978908800,False
25546115,0x67a7ee7ddb9e0515a3d266e7b8fc726e01e121c65c22fa1d517331b1dab42ffd,0x4ae754d354d0a90015b77e626bd87b79b426ef066efaf01bc1952730d7681191,146,398,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3923358567433079809269,7374582815071,,,,,False
25546115,0x67a7ee7ddb9e0515a3d266e7b8fc726e01e121c65c22fa1d517331b1dab42ffd,0x4ae754d354d0a90015b77e626bd87b79b426ef066efaf01bc1952730d7681191,146,399,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,0,891446078,472892486473825984,0,False
25546116,0xaf7e6ac9bc034596066f2ac1a9ba98ee3c380ebdb5cf4d36b45e0f40cf56e332,0x86f27ecee51834d17a16c080ca32256038b0148e6fe94552fede7d83fa0d68a7,18,78,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8790601152556,4674342619422371333909,,,,,False
25546116,0xaf7e6ac9bc034596066f2ac1a9ba98ee3c380ebdb5cf4d36b45e0f40cf56e332,0x86f27ecee51834d17a16c080ca32256038b0148e6fe94552fede7d83fa0d68a7,18,79,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,5470051978,0,0,2901736930503789568,False
25546116,0xaf7e6ac9bc034596066f2ac1a9ba98ee3c380ebdb5cf4d36b45e0f40cf56e332,0x2c637841da9e66bfaceeb4e16b2085e57fd174c916ffd18c9796e2f591d55070,21,89,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3920934690311658631925,7379155425045,,,,,False
25546116,0xaf7e6ac9bc034596066f2ac1a9ba98ee3c380ebdb5cf4d36b45e0f40cf56e332,0x2c637841da9e66bfaceeb4e16b2085e57fd174c916ffd18c9796e2f591d55070,21,90,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,0,4572609974,2423877121421177344,0,False
25546117,0x2876aec997b8bd5ba7b0780ac0063fd7763bb52fc8b94b10d3092610f0d1353c,0xe5cb92b8656234ecadbffacfc94581971f42a9ce82ca808b5e23a32b50827748,1,120,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3918826211331334066992,7383137640662,,,,,False
25546117,0x2876aec997b8bd5ba7b0780ac0063fd7763bb52fc8b94b10d3092610f0d1353c,0xe5cb92b8656234ecadbffacfc94581971f42a9ce82ca808b5e23a32b50827748,1,121,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,0,3982215617,2108478980324564933,0,False
25546117,0x2876aec997b8bd5ba7b0780ac0063fd7763bb52fc8b94b10d3092610f0d1353c,0xe5cb92b8656234ecadbffacfc94581971f42a9ce82ca808b5e23a32b50827748,1,148,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8795318465177,4671843082891942567800,,,,,False
25546117,0x2876aec997b8bd5ba7b0780ac0063fd7763bb52fc8b94b10d3092610f0d1353c,0xe5cb92b8656234ecadbffacfc94581971f42a9ce82ca808b5e23a32b50827748,1,149,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,4717312621,0,0,2499536530428766109,False
25546118,0x1f35b2231326cb41ca9bb331b7dde464cbe7ba0bf6d946c96fce892d54e4d07c,0xe34c8babb280fceeafb8e0fce02f7901c5a0edc509b28557697ed0504de599c1,1,76,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916044581602830785603,7388397783027,,,,,False
25546118,0x1f35b2231326cb41ca9bb331b7dde464cbe7ba0bf6d946c96fce892d54e4d07c,0xe34c8babb280fceeafb8e0fce02f7901c5a0edc509b28557697ed0504de599c1,1,77,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,0,5260142365,2781629728503281389,0,False
25546118,0x1f35b2231326cb41ca9bb331b7dde464cbe7ba0bf6d946c96fce892d54e4d07c,0xe34c8babb280fceeafb8e0fce02f7901c5a0edc509b28557697ed0504de599c1,1,80,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801576038807,4668531544036759215095,,,,,False
25546118,0x1f35b2231326cb41ca9bb331b7dde464cbe7ba0bf6d946c96fce892d54e4d07c,0xe34c8babb280fceeafb8e0fce02f7901c5a0edc509b28557697ed0504de599c1,1,81,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,6257573630,0,0,3311538855183352705,False
25546119,0x27380ba66f78450ce339f3179fcfa02d5bffb1bba3536678fdf079a51c9d15aa,0xf3f7df5e5cd079d3b9be75c287e94004c6cb099bb188f55ec5652b7a0616ab00,254,756,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801655445350,4668489551956150718075,,,,,False
25546119,0x27380ba66f78450ce339f3179fcfa02d5bffb1bba3536678fdf079a51c9d15aa,0xf3f7df5e5cd079d3b9be75c287e94004c6cb099bb188f55ec5652b7a0616ab00,254,757,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4a4ef9ee3e64896d67e45d3599020707742d366a,0x7977f3e8e063a4ee95b5f396d63485dbdea4515d,,,79406543,0,0,41992080608497020,False
25546119,0x27380ba66f78450ce339f3179fcfa02d5bffb1bba3536678fdf079a51c9d15aa,0x4f3599f7b95b3fcc9efe45281d8e00dee813aa5ba24a71ba63a8d54e14f56021,320,1137,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916030819040665657643,7388423827064,,,,,False
25546119,0x27380ba66f78450ce339f3179fcfa02d5bffb1bba3536678fdf079a51c9d15aa,0x4f3599f7b95b3fcc9efe45281d8e00dee813aa5ba24a71ba63a8d54e14f56021,320,1138,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,,,0,26044037,13762562165127960,0,False
25546121,0x1581c4200bd4e7db2f1e955466912670f5dfd01ca8e3cbe1d57d050743ff8c9f,0x365f91fba7983644a1c5a0cf64372c34d5d5ba92ea40c882427028716ab4a1e9,6,48,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801658437850,4668487969465335852365,,,,,False
25546121,0x1581c4200bd4e7db2f1e955466912670f5dfd01ca8e3cbe1d57d050743ff8c9f,0x365f91fba7983644a1c5a0cf64372c34d5d5ba92ea40c882427028716ab4a1e9,6,49,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,,,2992500,0,0,1582490814865710,False
25546124,0x3bdddbafe076542b68ad919e8a998ee77b976f5888d0e683e840db629b74bb29,0xfaf9c3f3d852c50c03cf9992edf9cb96b8bcfebf5d4b418adea4dc6f63014331,35,313,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667749502875,1665779518140,,,,,False
25546124,0x3bdddbafe076542b68ad919e8a998ee77b976f5888d0e683e840db629b74bb29,0xfaf9c3f3d852c50c03cf9992edf9cb96b8bcfebf5d4b418adea4dc6f63014331,35,314,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,23766210,23723271,0,False
25546136,0x5ddecff2748128fd0ebce4f448fa5a3e4ea95cdb2d5458fcadda37537ffcd28b,0x26cc639ae1d799e3d1cbf688477db012618499fbc27fd771dbeebac8c069888c,93,644,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801659256955,4668487536307247987738,,,,,False
25546136,0x5ddecff2748128fd0ebce4f448fa5a3e4ea95cdb2d5458fcadda37537ffcd28b,0x26cc639ae1d799e3d1cbf688477db012618499fbc27fd771dbeebac8c069888c,93,645,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,,,819105,0,0,433158087864627,False
25546140,0xb92746ced2ebd79a378046c6d9d425cd2f227a13f8376fb301a1c47c904a0d4e,0x7642ec2bbe04947a07d975dbb729ffc8ae596620734a716d3e6a56c32193664c,115,182,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667726966892,1665802095540,,,,,False
25546140,0xb92746ced2ebd79a378046c6d9d425cd2f227a13f8376fb301a1c47c904a0d4e,0x7642ec2bbe04947a07d975dbb729ffc8ae596620734a716d3e6a56c32193664c,115,183,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,22577400,22535983,0,False
25546142,0x5fa56789c6b3b324d19be9c95ab2afb4f497b7b4dcd8796f7c328344f159103d,0x5077548fe8622ce43bf011be17c721881ecec3da8eb2166942b6fd4124e54263,11,131,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667701440143,1665827669940,,,,,False
25546142,0x5fa56789c6b3b324d19be9c95ab2afb4f497b7b4dcd8796f7c328344f159103d,0x5077548fe8622ce43bf011be17c721881ecec3da8eb2166942b6fd4124e54263,11,132,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,25574400,25526749,0,False
25546154,0x65463493e872301f6d67f4fda5e050d8c92bfe3a4947fe947c591787370826d3,0x679b329395633447c8caabbacea673111d68db72e4dd8d0d339a367929f1abcd,3,16,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916056590938023323768,7388375349097,,,,,False
25546154,0x65463493e872301f6d67f4fda5e050d8c92bfe3a4947fe947c591787370826d3,0x679b329395633447c8caabbacea673111d68db72e4dd8d0d339a367929f1abcd,3,17,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85280c0765d3355200e650fd907fa8286c2e11ab,,,25771897357666125,0,0,48477967,False
25546158,0x3bd66b61098360cc61fc7a2d83962b57f9a741ba43e3432f21484b7bab8f7c1d,0xdd1f92678300a570dbfb8aa7189100ec22f5eadc2322e2c8a4f9996bd3f4d790,23,138,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667675515340,1665853643940,,,,,False
25546158,0x3bd66b61098360cc61fc7a2d83962b57f9a741ba43e3432f21484b7bab8f7c1d,0xdd1f92678300a570dbfb8aa7189100ec22f5eadc2322e2c8a4f9996bd3f4d790,23,139,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,25974000,25924803,0,False
25546171,0x923ea916a1f58786babf1483fdaa6509ef0f16a6f30294409b057fdf913c8498,0xdc54527514da77d6eb56504c20da1981a9e2111fe4317bda4da445f013fc754e,238,683,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801651665857,4668491574820489356933,,,,,False
25546171,0x923ea916a1f58786babf1483fdaa6509ef0f16a6f30294409b057fdf913c8498,0xdc54527514da77d6eb56504c20da1981a9e2111fe4317bda4da445f013fc754e,238,684,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,4038513241369195,7591098,0,False
25546174,0xe0a325da2963d7293671473568b53e24100fe92e7bd5d481849817942036c620,0xfb507cedef59d7047dcbbb2217a01a88b16736f64b3f1a9899e82aecdf4ad098,35,109,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801636849935,4668499457006296565369,,,,,False
25546174,0xe0a325da2963d7293671473568b53e24100fe92e7bd5d481849817942036c620,0xfb507cedef59d7047dcbbb2217a01a88b16736f64b3f1a9899e82aecdf4ad098,35,110,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x0b783c22573dcb8803538af89b019b2eba610b6d,,,0,7882185807208436,14815922,0,False
25546177,0x38b7b5836c4063aca9ba96b00aa8392b607e947a9ca10602cf1b7be50245a93f,0xb56cb19c4fddd378a140f5ae4a36cc9d9747f2d965c7f1bca43952a881701aca,81,121,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801739628428,4668445106172063825382,,,,,False
25546177,0x38b7b5836c4063aca9ba96b00aa8392b607e947a9ca10602cf1b7be50245a93f,0xb56cb19c4fddd378a140f5ae4a36cc9d9747f2d965c7f1bca43952a881701aca,81,122,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x7523967fc791189ded1783bcad7b1f897e1be56b,,,102778493,0,0,54350834232739987,False
25546177,0x38b7b5836c4063aca9ba96b00aa8392b607e947a9ca10602cf1b7be50245a93f,0x9ae84a9479caaf8c3e24cc630b9c76bdad82e49b7c002edb7bdf94ba2aa42c67,242,553,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801277149911,4668691155943046719971,,,,,False
25546177,0x38b7b5836c4063aca9ba96b00aa8392b607e947a9ca10602cf1b7be50245a93f,0x9ae84a9479caaf8c3e24cc630b9c76bdad82e49b7c002edb7bdf94ba2aa42c67,242,554,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,246049770982894589,462478517,0,False
25546179,0x78e113d1b613da29d99b2457f85c4ebe469fd955009a95ceb028a58ef47c5392,0x269a9b2948402958c960e35e75e1bc9272858a74c82a73a1505af90f5781dff2,81,68,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801273864839,4668692903774121772270,,,,,False
25546179,0x78e113d1b613da29d99b2457f85c4ebe469fd955009a95ceb028a58ef47c5392,0x269a9b2948402958c960e35e75e1bc9272858a74c82a73a1505af90f5781dff2,81,69,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x0b783c22573dcb8803538af89b019b2eba610b6d,,,0,1747831075052299,3285072,0,False
25546179,0x78e113d1b613da29d99b2457f85c4ebe469fd955009a95ceb028a58ef47c5392,0xf2606c6622fef3d9c8bd026ccd334626d6a3ab658f2b2da1489f7b28c47e0160,145,162,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801274966772,4668692321000257929490,,,,,False
25546179,0x78e113d1b613da29d99b2457f85c4ebe469fd955009a95ceb028a58ef47c5392,0xf2606c6622fef3d9c8bd026ccd334626d6a3ab658f2b2da1489f7b28c47e0160,145,163,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x950fd558f47e234a2fde23b7d61f7ccdbcb4a86f,0x950fd558f47e234a2fde23b7d61f7ccdbcb4a86f,,,1101933,0,0,582773863842780,False
25546188,0x2e3e181c9632ca5a9e477ce288b6f7b424002272c027fc1d1e43fa50615bf4ff,0xfedb472171aad76375efb6b7096beda453f5062241a301cbf831b2f2356c5367,28,216,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667673506153,1665855656974,,,,,False
25546188,0x2e3e181c9632ca5a9e477ce288b6f7b424002272c027fc1d1e43fa50615bf4ff,0xfedb472171aad76375efb6b7096beda453f5062241a301cbf831b2f2356c5367,28,217,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,2013034,2009187,0,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,954,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916056591038023323768,7388375348909,,,,,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,955,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x4271f894659d3192b8f8c0ce3d492974a163c2bc,0x4271f894659d3192b8f8c0ce3d492974a163c2bc,,,100000000000,0,0,188,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,960,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916056591138023323768,7388375349097,,,,,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,1092,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916001813415789918778,7388272000649,,,,,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,1096,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915947200788585743461,7388375349097,,,,,False
25546202,0x426a514d0e1b543d6295ece408c548227690ef84cb0a5e2cc74ea40e00122ada,0x2d97b8348744c8764e16314fc95f6dcb284c75b5b1761861dde86c9820004993,162,1097,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x4271f894659d3192b8f8c0ce3d492974a163c2bc,0x4271f894659d3192b8f8c0ce3d492974a163c2bc,,,0,103348448,54612627204175317,0,False
25546204,0x21e931b10cfab395ff7a67c3ee189ca2ea11a73f6796f07d9b8bf8ae1e15d69b,0xe8de687d30b400b0003a06e69317800bd56f1425d54de03dab8f1855fcc35f9f,58,205,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801265470797,4668697373363439652946,,,,,False
25546204,0x21e931b10cfab395ff7a67c3ee189ca2ea11a73f6796f07d9b8bf8ae1e15d69b,0xe8de687d30b400b0003a06e69317800bd56f1425d54de03dab8f1855fcc35f9f,58,206,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x1111111254eeb25477b68fb85ed929f73a960582,0xce4c24c2a44e4ab92cb1b0cfddac314971430e66,,,0,5052363181723456,9495975,0,False
25546205,0x23d5cd18cb20f83b144b6ed5936cd3e79688cbdbab2a7e3019bd70da9c258759,0x57fee6917c54810a5a696f3625dc626ecf4c7cdc97f695ad56e82d45670093b3,2,4,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801255346831,4668702759863439652946,,,,,False
25546205,0x23d5cd18cb20f83b144b6ed5936cd3e79688cbdbab2a7e3019bd70da9c258759,0x57fee6917c54810a5a696f3625dc626ecf4c7cdc97f695ad56e82d45670093b3,2,5,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,5386500000000000,10123966,0,False
25546212,0x2f71fe680985188e3cc0c35f40d99d9dbd125dd9d9021a7c486b35aecd0a5447,0x3b591f351ddcb2e511204b2cd26954a7476732278358912c05ec9944ece032ef,16,235,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667662937068,1665866246374,,,,,False
25546212,0x2f71fe680985188e3cc0c35f40d99d9dbd125dd9d9021a7c486b35aecd0a5447,0x3b591f351ddcb2e511204b2cd26954a7476732278358912c05ec9944ece032ef,16,236,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,10589400,10569085,0,False
25546218,0xec0260108acb5e5ed90989ac5971db738c8b7b4d4743f21d4fae6648d1cd749a,0xd0addb94b41630d1a347ca08139ba016c044e06b868f08558f51cceba4904ea5,15,122,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8798507325835,4670165317472579588178,,,,,False
25546218,0xec0260108acb5e5ed90989ac5971db738c8b7b4d4743f21d4fae6648d1cd749a,0xd0addb94b41630d1a347ca08139ba016c044e06b868f08558f51cceba4904ea5,15,123,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,,,0,1462557609139935232,2748020996,0,False
25546218,0xec0260108acb5e5ed90989ac5971db738c8b7b4d4743f21d4fae6648d1cd749a,0x28c96631927a324617b102d6af40b64561f7bf989ec8d40bf0315151701975c7,29,217,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3917539821052685868389,7385380717131,,,,,False
25546218,0xec0260108acb5e5ed90989ac5971db738c8b7b4d4743f21d4fae6648d1cd749a,0x28c96631927a324617b102d6af40b64561f7bf989ec8d40bf0315151701975c7,29,218,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0xeff6cb8b614999d130e537751ee99724d01aa167,0xeff6cb8b614999d130e537751ee99724d01aa167,,,1592620264100124928,0,0,2994631966,False
25546221,0x7e6624719768c54ad0dfa81ad8e01ffc0685ac24d0f662f8c2d82995de04ba42,0x18468b3a54a5d0ae8286d9416b588e28b802cf133f5286a9496d166fbd18c1f0,52,210,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667637412282,1665891820774,,,,,False
25546221,0x7e6624719768c54ad0dfa81ad8e01ffc0685ac24d0f662f8c2d82995de04ba42,0x18468b3a54a5d0ae8286d9416b588e28b802cf133f5286a9496d166fbd18c1f0,52,211,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,25574400,25524786,0,False
25546239,0x988eb0a3db0ea772343e2ac1fee7546654bce27384f356b686b01fde6adcdf90,0xa58fc42bba58eb3f9f325a78f9d320fad0ddb262551e512adbe76fc02e649e21,32,156,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8798464556468,4670188087472579588178,,,,,False
25546239,0x988eb0a3db0ea772343e2ac1fee7546654bce27384f356b686b01fde6adcdf90,0xa58fc42bba58eb3f9f325a78f9d320fad0ddb262551e512adbe76fc02e649e21,32,157,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x92778656ba54cba54032520849685cdd3494b382,,,0,22770000000000000,42769367,0,False
25546280,0x1ba88b051d0e83d451c2c411814a1ae39e05ac5ba5abbd94d829512f68df7f7f,0xb69a06ffd6f2da9ed0bba47fdd9d1480074633b92f0db76225f4c27487b31ed7,79,189,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8798459736069,4670190653821090245627,,,,,False
25546280,0x1ba88b051d0e83d451c2c411814a1ae39e05ac5ba5abbd94d829512f68df7f7f,0xb69a06ffd6f2da9ed0bba47fdd9d1480074633b92f0db76225f4c27487b31ed7,79,190,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,2566348510657449,4820399,0,False
25546282,0xf58f181b05bf11b9d99a537aa2c85f4a7a068219695996304b4adfda5747bac1,0x0743e11e70facd40c5d14ebf5d5beab41bfea1ec63515b59f265c332f733786c,208,289,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667138539216,1666391820774,,,,,False
25546282,0xf58f181b05bf11b9d99a537aa2c85f4a7a068219695996304b4adfda5747bac1,0x0743e11e70facd40c5d14ebf5d5beab41bfea1ec63515b59f265c332f733786c,208,290,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x27485d3786a3fc37b65937e88dd388682973c219,,,0,500000000,498873066,0,False
25546291,0x44dd04ec208decf34fa77a749f923eff167fb00818ae843fea62f0a78993b4e8,0x787aae892208aee4bc37f6af8f59713a078bfd34078b016fb4d31f9dc88835a9,107,571,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3917613103695356381034,7385242981073,,,,,False
25546291,0x44dd04ec208decf34fa77a749f923eff167fb00818ae843fea62f0a78993b4e8,0x787aae892208aee4bc37f6af8f59713a078bfd34078b016fb4d31f9dc88835a9,107,572,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xad452b94b7095b96e18fe54b4bd863f24eddfe91,,,73282642670512645,0,0,137736058,False
